section,hscode,description,parent,level
VI,340250,"Washing and cleaning preparations; powders, flakes and granules, surface-active, whether or not containing soap (excluding those of heading no. 3401), put up for retail sale",3402,6
VI,340290,"Washing and cleaning preparations; surface-active, whether or not containing soap (excluding those of heading no. 3401), including auxiliary washing preparations, not for retail sale",3402,6
VI,3403,Lubricating preparations and those used in oil or grease treatment of textile and similar materials; excluding preparations containing 70% or more (by weight) of petroleum or bituminous mineral oils,34,4
VI,340311,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals",3403,6
VI,340319,"Lubricating preparations; (other than for the treatment of textile and similar materials), containing less than 70% (by weight) of petroleum oils or oils obtained from bituminous minerals",3403,6
VI,340391,"Lubricating preparations; for the treatment of textile and similar materials (leather, furskins etc), (not containing petroleum oils or oils obtained from bituminous minerals)",3403,6
VI,340399,"Lubricating preparations; other than for the treatment of textile and similar materials, not containing petroleum oils or oils obtained from bituminous minerals",3403,6
VI,3404,"Waxes; artificial, prepared",34,4
VI,340420,"Waxes; artificial and prepared, of poly(oxyethylene) (polyethylene glycol)",3404,6
VI,340490,"Waxes; artificial and prepared, other than of polyethylene glycol",3404,6
VI,3405,"Polishes, creams, scouring pastes, powders and similar; in any form, (including articles impregnated, coated or covered with such), for furniture, footwear, floors, coachwork, glass or metal",34,4
VI,340510,"Polishes, creams and similar preparations; for footwear or leather, excluding waxes of heading no. 3404",3405,6
VI,340520,"Polishes, creams and similar preparations; for the maintenance of wooden furniture, floors or other woodwork, excluding waxes of heading no. 3404",3405,6
VI,340530,"Polishes, creams and similar preparations; for coachwork, other than metal polishes, excluding waxes of heading no. 3404",3405,6
VI,340540,"Scouring pastes and powders and other scouring preparations; (whether or not in the form of paper, wadding, felt, nonwovens, cellular plastics, cellular rubber, impregnated, coated or covered)",3405,6
VI,340590,"Polishes, creams and similar preparations; n.e.c. in heading no. 3405, excluding waxes of heading no. 3404",3405,6
VI,3406,"Candles, tapers and the like",34,4
VI,340600,"Candles, tapers and the like",3406,6
VI,3407,"Modelling pastes, including those for children; dental wax, impression compounds, in sets or packings for retail sale or in plates and similar forms; dentistry preparations with plaster base",34,4
VI,340700,"Modelling pastes; preparations known as dental wax, put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms, other preparations for use in dentistry",3407,6
VI,35,Albuminoidal substances; modified starches; glues; enzymes,TOTAL,2
VI,3501,"Casein, caseinates and other casein derivatives; casein glues",35,4
VI,350110,Casein,3501,6
VI,350190,Caseinates and other casein derivatives; casein glues,3501,6
VI,3502,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives",35,4
VI,350211,"Albumins; egg albumin, dried",3502,6
VI,350219,"Albumins; egg albumin, not dried",3502,6
VI,350220,"Albumins; milk albumin, including concentrates of two or more whey proteins",3502,6
VI,350290,"Albumins, albuminates and other albumin derivatives; other than egg or milk albumin, including concentrates of two or more whey proteins",3502,6
VI,3503,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501",35,4
VI,350300,"Gelatin (including gelatin in rectangular sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading no. 3501",3503,6
VI,3504,"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included; hide powder, whether or not chromed",35,4
VI,350400,"Peptones and their derivatives; other protein substances and their derivatives n.e.c. or included, hide powder, whether or not chromed",3504,6
VI,3505,Dextrins and other modified starches (e.g. pregelatinised or esterified starches); glues based on starches or on dextrins or other modified starches,35,4
VI,350510,Dextrins and other modified starches,3505,6
VI,350520,"Glues; based on starches, or on dextrins or other modified starches",3505,6
VI,3506,"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight",35,4
VI,350610,"Glues or adhesives; prepared, products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1kg",3506,6
VI,350691,"Adhesives; prepared, based on polymers of heading 3901 to 3913 or on rubber",3506,6
VI,350699,"Glues and other adhesives; prepared, n.e.c. in heading no. 3506, not exceeding a net weight of 1kg",3506,6
VI,3507,Enzymes; prepared enzymes not elsewhere specified or included,35,4
VI,350710,Enzymes; rennet and concentrates thereof,3507,6
VI,350790,Enzymes and prepared enzymes; other than rennet and concentrates thereof,3507,6
VI,36,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations,TOTAL,2
VI,3601,Explosives; propellent powders,36,4
VI,360100,Explosives; propellent powders,3601,6
VI,3602,"Prepared explosives, other than propellent powders",36,4
VI,360200,"Explosives, prepared; other than propellent powders",3602,6
VI,3603,Safety fuses; detonating cords; percussion or detonating caps; igniters; electric detonators,36,4
VI,360310,Safety fuses,3603,6
VI,360320,Detonating cords,3603,6
VI,360330,Percussion caps,3603,6
VI,360340,Detonating caps,3603,6
VI,360350,Igniters,3603,6
VI,360360,Electric detonators,3603,6
VI,3604,"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles",36,4
VI,360410,Pyrotechnic products; fireworks,3604,6
VI,360490,"Pyrotechnic products; signalling flares, rain rockets, fog signals and other pyrotechnic articles (excluding fireworks)",3604,6
VI,3605,Matches; other than pyrotechnic articles of heading no. 3604,36,4
VI,360500,Matches; other than pyrotechnic articles of heading no. 3604,3605,6
VI,3606,Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials n.e.c. in chapter 36,36,4
VI,360610,"Fuels; liquid or liquefied-gas, in containers, of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300cm3",3606,6
VI,360690,Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials n.e.c. in chapter 36,3606,6
VI,37,Photographic or cinematographic goods,TOTAL,2
VI,3701,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs",37,4
VI,370110,"Photographic plates and film; for x-ray, in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles",3701,6
VI,370120,"Photographic plates and film; instant print film, in the flat, sensitised, unexposed, whether or not in packs",3701,6
VI,370130,"Photographic plates and film; in the flat, sensitised, unexposed, with any side exceeding 225mm, of any materials other than paper, paperboard or textiles",3701,6
VI,370191,"Photographic plates and film; for colour photography (polychrome), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",3701,6
VI,370199,"Photographic plates and film; (for other than colour photography), in the flat, sensitised, unexposed, with no side exceeding 255mm, of any material other than paper, paperboard or textiles",3701,6
VI,3702,"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised, unexposed",37,4
VI,370210,"Photographic film; for x-rays, in rolls, sensitised and unexposed (other than of paper, paperboard or textiles)",3702,6
VI,370231,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",3702,6
VI,370232,"Photographic film; in rolls, with silver halide emulsion, sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",3702,6
VI,370239,"Photographic film; in rolls, (other than with silver halide emulsion and for colour photography), sensitised, unexposed, without sprocket holes, of a width not exceeding 105mm (other than of paper, paperboard or textiles)",3702,6
VI,370241,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length exceeding 200m (other than of paper, paperboard or textiles)",3702,6
VI,370242,"Photographic film; in rolls, (other than for colour photography), sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length exceeding 200m (other than of paper, paperboard or textiles)",3702,6
VI,370243,"Photographic film; in rolls, sensitised, unexposed, without sprocket holes, of a width exceeding 610mm and of a length not exceeding 200m (other than of paper, paperboard or textiles)",3702,6
VI,370244,"Photographic film; in rolls, sensitised, unexposed, without sprocket holes, of a width exceeding 105mm but not exceeding 610mm (other than of paper, paperboard or textiles)",3702,6
VI,370252,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width not exceeding 16mm (other than of paper, paperboard or textiles)",3702,6
VI,370253,"Photographic film; for colour photography (polychrome) slides, in rolls, sensitised, unexposed, of a width exceeding 16mm but not exceeding 35mm and of a length not exceeding 30m (other than of paper, paperboard or textiles)",3702,6
VI,370254,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 16mm but not 35mm and of a length not exceeding 30m, excluding film for slides (other than of paper, paperboard or textiles)",3702,6
VI,370255,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 16mm but not 35mm and of a length exceeding 30m (other than of paper, paperboard or textiles)",3702,6
VI,370256,"Photographic film; for colour photography (polychrome), in rolls, sensitised, unexposed, of a width exceeding 35mm (other than of paper, paperboard or textiles)",3702,6
VI,370296,"Photographic film; other than for colour photography, in rolls, sensitised, unexposed, of a width not exceeding 35mm and of a length not exceeding 30m (other than of paper, paperboard or textiles)",3702,6
